"local_site","Date","Subplot","mmt_num","SM_pct"
"MRS13A",2018-08-02,68,1,0
"MRS13A",2018-08-02,68,2,6.4
"MRS13A",2018-08-02,68,3,0.2
"MRS13A",2018-08-02,68,4,0
"MRS13A",2018-08-02,71,1,0
"MRS13A",2018-08-02,71,2,0
"MRS13A",2018-08-02,71,3,0
"MRS13A",2018-08-02,71,4,0
"MRS13A",2018-08-02,69,1,2.8
"MRS13A",2018-08-02,69,2,0
"MRS13A",2018-08-02,69,3,0
"MRS13A",2018-08-02,69,4,0
"MRS13A",2018-08-02,70,1,1.1
"MRS13A",2018-08-02,70,2,0
"MRS13A",2018-08-02,70,3,5.9
"MRS13A",2018-08-02,70,4,9
"MRS13B",2018-08-02,57,1,16.2
"MRS13B",2018-08-02,57,2,28.5
"MRS13B",2018-08-02,57,3,14.2
"MRS13B",2018-08-02,57,4,15.3
"MRS13B",2018-08-02,56,1,7.1
"MRS13B",2018-08-02,56,2,13
"MRS13B",2018-08-02,56,3,13.8
"MRS13B",2018-08-02,56,4,12
"MRS13B",2018-08-02,55,1,3.3
"MRS13B",2018-08-02,55,2,4.8
"MRS13B",2018-08-02,55,3,4.4
"MRS13B",2018-08-02,55,4,5.4
"MRS13B",2018-08-02,59,1,3.2
"MRS13B",2018-08-02,59,2,15.3
"MRS13B",2018-08-02,59,3,4
"MRS13B",2018-08-02,59,4,10.7
"MRS13B",2018-08-02,60,1,12.8
"MRS13B",2018-08-02,60,2,15.6
"MRS13B",2018-08-02,60,3,18
"MRS13B",2018-08-02,60,4,14.6
"MRS13B",2018-08-02,58,1,7.1
"MRS13B",2018-08-02,58,2,10.5
"MRS13B",2018-08-02,58,3,3.5
"MRS13B",2018-08-02,58,4,1
"MRS12",2018-08-02,51,1,3.8
"MRS12",2018-08-02,51,2,2.5
"MRS12",2018-08-02,51,3,4.1
"MRS12",2018-08-02,51,4,3.5
"MRS12",2018-08-02,50,1,0.8
"MRS12",2018-08-02,50,2,3.9
"MRS12",2018-08-02,50,3,1.2
"MRS12",2018-08-02,50,4,1
"MRS12",2018-08-02,52,1,5.8
"MRS12",2018-08-02,52,2,3.2
"MRS12",2018-08-02,52,3,5.7
"MRS12",2018-08-02,52,4,7.5
"MRS12",2018-08-02,53,1,2.1
"MRS12",2018-08-02,53,2,3.6
"MRS12",2018-08-02,53,3,7.3
"MRS12",2018-08-02,53,4,6.2
"MRS12",2018-08-02,54,1,4.4
"MRS12",2018-08-02,54,2,1.1
"MRS12",2018-08-02,54,3,6.6
"MRS12",2018-08-02,54,4,2.2
"MRS12",2018-08-02,49,1,0.4
"MRS12",2018-08-02,49,2,11.3
"MRS12",2018-08-02,49,3,7.8
"MRS12",2018-08-02,49,4,6.4
"MRS14",2018-08-02,62,1,1.4
"MRS14",2018-08-02,62,2,4.3
"MRS14",2018-08-02,62,3,2.9
"MRS14",2018-08-02,62,4,9.6
"MRS14",2018-08-02,61,1,8.3
"MRS14",2018-08-02,61,2,8.6
"MRS14",2018-08-02,61,3,10.2
"MRS14",2018-08-02,61,4,8.2
"MRS14",2018-08-02,65,1,11.8
"MRS14",2018-08-02,65,2,10
"MRS14",2018-08-02,65,3,11.4
"MRS14",2018-08-02,65,4,7.8
"MRS14",2018-08-02,63,1,9.4
"MRS14",2018-08-02,63,2,7.9
"MRS14",2018-08-02,63,3,5.4
"MRS14",2018-08-02,63,4,5.5
"MRS14",2018-08-02,66,1,5.6
"MRS14",2018-08-02,66,2,11.9
"MRS14",2018-08-02,66,3,6.9
"MRS14",2018-08-02,66,4,9.5
"MRS14",2018-08-02,64,1,4.2
"MRS14",2018-08-02,64,2,12.3
"MRS14",2018-08-02,64,3,9.9
"MRS14",2018-08-02,64,4,4.8
"MRS11",2018-08-02,48,1,8.1
"MRS11",2018-08-02,48,2,0.5
"MRS11",2018-08-02,48,3,1.3
"MRS11",2018-08-02,48,4,0.2
"MRS11",2018-08-02,47,1,5.3
"MRS11",2018-08-02,47,2,13.5
"MRS11",2018-08-02,47,3,7.2
"MRS11",2018-08-02,47,4,10.4
"MRS11",2018-08-02,44,1,5.8
"MRS11",2018-08-02,44,2,10.6
"MRS11",2018-08-02,44,3,7.4
"MRS11",2018-08-02,44,4,3
"MRS11",2018-08-02,43,1,13.5
"MRS11",2018-08-02,43,2,7.4
"MRS11",2018-08-02,43,3,10.2
"MRS11",2018-08-02,43,4,4.9
"MRS11",2018-08-02,45,1,6.5
"MRS11",2018-08-02,45,2,11.2
"MRS11",2018-08-02,45,3,4.1
"MRS11",2018-08-02,45,4,10.2
"MRS11",2018-08-02,46,1,4.4
"MRS11",2018-08-02,46,2,5.3
"MRS11",2018-08-02,46,3,5.9
"MRS11",2018-08-02,46,4,2.7
"MRS5",2018-08-02,26,1,34.2
"MRS5",2018-08-02,26,2,46.1
"MRS5",2018-08-02,26,3,12.2
"MRS5",2018-08-02,26,4,44.1
"MRS5",2018-08-02,25,1,32.9
"MRS5",2018-08-02,25,2,34.9
"MRS5",2018-08-02,25,3,56.4
"MRS5",2018-08-02,25,4,48.4
"MRS5",2018-08-02,27,1,6.7
"MRS5",2018-08-02,27,2,0.4
"MRS5",2018-08-02,27,3,3.5
"MRS5",2018-08-02,27,4,9.8
"MRS5",2018-08-02,28,1,12.7
"MRS5",2018-08-02,28,2,2.5
"MRS5",2018-08-02,28,3,4.3
"MRS5",2018-08-02,28,4,3.2
"MRS5",2018-08-02,30,1,26.9
"MRS5",2018-08-02,30,2,20
"MRS5",2018-08-02,30,3,26.2
"MRS5",2018-08-02,30,4,52.8
"MRS5",2018-08-02,29,1,19.7
"MRS5",2018-08-02,29,2,19.3
"MRS5",2018-08-02,29,3,27.6
"MRS5",2018-08-02,29,4,60.6
"MRS7",2018-08-02,32,1,1
"MRS7",2018-08-02,32,2,0.4
"MRS7",2018-08-02,32,3,3.4
"MRS7",2018-08-02,32,4,1.1
"MRS7",2018-08-02,31,1,2.3
"MRS7",2018-08-02,31,2,5.1
"MRS7",2018-08-02,31,3,9.2
"MRS7",2018-08-02,31,4,1.4
"MRS7",2018-08-02,33,1,3.2
"MRS7",2018-08-02,33,2,4.5
"MRS7",2018-08-02,33,3,3.8
"MRS7",2018-08-02,33,4,2
"MRS7",2018-08-02,35,1,0
"MRS7",2018-08-02,35,2,6.9
"MRS7",2018-08-02,35,3,2.4
"MRS7",2018-08-02,35,4,6.3
"MRS7",2018-08-02,34,1,7.3
"MRS7",2018-08-02,34,2,3.1
"MRS7",2018-08-02,34,3,9.7
"MRS7",2018-08-02,34,4,2.9
"MRS7",2018-08-02,36,1,2.4
"MRS7",2018-08-02,36,2,0
"MRS7",2018-08-02,36,3,0
"MRS7",2018-08-02,36,4,4.1
"MRS4",2018-08-02,21,1,1.6
"MRS4",2018-08-02,21,2,7.3
"MRS4",2018-08-02,21,3,2.3
"MRS4",2018-08-02,21,4,2.3
"MRS4",2018-08-02,23,1,14.2
"MRS4",2018-08-02,23,2,1
"MRS4",2018-08-02,23,3,9.3
"MRS4",2018-08-02,23,4,10.5
"MRS4",2018-08-02,20,1,6.1
"MRS4",2018-08-02,20,2,7.3
"MRS4",2018-08-02,20,3,0
"MRS4",2018-08-02,20,4,0.8
"MRS4",2018-08-02,19,1,0
"MRS4",2018-08-02,19,2,8.2
"MRS4",2018-08-02,19,3,7
"MRS4",2018-08-02,19,4,4.3
"MRS4",2018-08-02,24,1,5.7
"MRS4",2018-08-02,24,2,7.1
"MRS4",2018-08-02,24,3,7
"MRS4",2018-08-02,24,4,3.5
"MRS4",2018-08-02,22,1,6.6
"MRS4",2018-08-02,22,2,6.2
"MRS4",2018-08-02,22,3,6
"MRS4",2018-08-02,22,4,0
"MRS8",2018-08-02,37,1,11.3
"MRS8",2018-08-02,37,2,11.4
"MRS8",2018-08-02,37,3,4.6
"MRS8",2018-08-02,37,4,17
"MRS8",2018-08-02,38,1,3.5
"MRS8",2018-08-02,38,2,5.3
"MRS8",2018-08-02,38,3,5.7
"MRS8",2018-08-02,38,4,5
"MRS8",2018-08-02,40,1,3
"MRS8",2018-08-02,40,2,5.4
"MRS8",2018-08-02,40,3,8.4
"MRS8",2018-08-02,40,4,4
"MRS8",2018-08-02,39,1,3.5
"MRS8",2018-08-02,39,2,1.3
"MRS8",2018-08-02,39,3,4.6
"MRS8",2018-08-02,39,4,2.5
"MRS8",2018-08-02,42,1,2.9
"MRS8",2018-08-02,42,2,1.2
"MRS8",2018-08-02,42,3,1.9
"MRS8",2018-08-02,42,4,5.2
"MRS8",2018-08-02,41,1,4.3
"MRS8",2018-08-02,41,2,16.5
"MRS8",2018-08-02,41,3,12.2
"MRS8",2018-08-02,41,4,4.6
"MRS1",2018-08-02,1,1,0
"MRS1",2018-08-02,1,2,0.6
"MRS1",2018-08-02,1,3,0
"MRS1",2018-08-02,1,4,2.7
"MRS1",2018-08-02,2,1,12
"MRS1",2018-08-02,2,2,10.3
"MRS1",2018-08-02,2,3,7.5
"MRS1",2018-08-02,2,4,21.3
"MRS1",2018-08-02,3,1,0
"MRS1",2018-08-02,3,2,5.5
"MRS1",2018-08-02,3,3,0.3
"MRS1",2018-08-02,3,4,0.4
"MRS1",2018-08-02,4,1,2.5
"MRS1",2018-08-02,4,2,2.8
"MRS1",2018-08-02,4,3,3.3
"MRS1",2018-08-02,4,4,7.8
"MRS1",2018-08-02,5,1,5
"MRS1",2018-08-02,5,2,3.6
"MRS1",2018-08-02,5,3,5.3
"MRS1",2018-08-02,5,4,0
"MRS1",2018-08-02,6,1,0.5
"MRS1",2018-08-02,6,2,0
"MRS1",2018-08-02,6,3,2
"MRS1",2018-08-02,6,4,1.9
"MRS1",2018-08-13,1,1,0
"MRS1",2018-08-13,1,2,0
"MRS1",2018-08-13,1,3,0
"MRS1",2018-08-13,1,4,0.6
"MRS1",2018-08-13,2,1,1.8
"MRS1",2018-08-13,2,2,2.4
"MRS1",2018-08-13,2,3,1.2
"MRS1",2018-08-13,2,4,4
"MRS1",2018-08-13,3,1,0
"MRS1",2018-08-13,3,2,0
"MRS1",2018-08-13,3,3,0
"MRS1",2018-08-13,3,4,0
"MRS1",2018-08-13,4,1,0
"MRS1",2018-08-13,4,2,1.1
"MRS1",2018-08-13,4,3,0
"MRS1",2018-08-13,4,4,0
"MRS1",2018-08-13,5,1,0
"MRS1",2018-08-13,5,2,0
"MRS1",2018-08-13,5,3,0
"MRS1",2018-08-13,5,4,0.2
"MRS1",2018-08-13,6,1,0
"MRS1",2018-08-13,6,2,0
"MRS1",2018-08-13,6,3,0
"MRS1",2018-08-13,6,4,0
"MRS13A",2018-08-13,72,1,0.7
"MRS13A",2018-08-13,72,2,0
"MRS13A",2018-08-13,72,3,0
"MRS13A",2018-08-13,72,4,5.6
"MRS13A",2018-08-13,67,1,0.6
"MRS13A",2018-08-13,67,2,0
"MRS13A",2018-08-13,67,3,0
"MRS13A",2018-08-13,67,4,0.6
"MRS13A",2018-08-13,70,1,0
"MRS13A",2018-08-13,70,2,0
"MRS13A",2018-08-13,70,3,0
"MRS13A",2018-08-13,70,4,0
"MRS13A",2018-08-13,69,1,0
"MRS13A",2018-08-13,69,2,0
"MRS13A",2018-08-13,69,3,0
"MRS13A",2018-08-13,69,4,0
"MRS13A",2018-08-13,71,1,0
"MRS13A",2018-08-13,71,2,0
"MRS13A",2018-08-13,71,3,0
"MRS13A",2018-08-13,71,4,0
"MRS13A",2018-08-13,68,1,8.1
"MRS13A",2018-08-13,68,2,0
"MRS13A",2018-08-13,68,3,0
"MRS13A",2018-08-13,68,4,0
"MRS14",2018-08-13,62,1,1.8
"MRS14",2018-08-13,62,2,1.6
"MRS14",2018-08-13,62,3,4.1
"MRS14",2018-08-13,62,4,7
"MRS14",2018-08-13,61,1,2.7
"MRS14",2018-08-13,61,2,1.2
"MRS14",2018-08-13,61,3,5.5
"MRS14",2018-08-13,61,4,0.6
"MRS14",2018-08-13,65,1,8.3
"MRS14",2018-08-13,65,2,7.2
"MRS14",2018-08-13,65,3,6.4
"MRS14",2018-08-13,65,4,9
"MRS14",2018-08-13,66,1,3.7
"MRS14",2018-08-13,66,2,4.9
"MRS14",2018-08-13,66,3,6.7
"MRS14",2018-08-13,66,4,2.2
"MRS14",2018-08-13,63,1,4.8
"MRS14",2018-08-13,63,2,9.1
"MRS14",2018-08-13,63,3,3.3
"MRS14",2018-08-13,63,4,4.6
"MRS14",2018-08-13,64,1,11.8
"MRS14",2018-08-13,64,2,7.2
"MRS14",2018-08-13,64,3,4.3
"MRS14",2018-08-13,64,4,8
"MRS7",2018-08-13,31,1,2.3
"MRS7",2018-08-13,31,2,2.3
"MRS7",2018-08-13,31,3,2.9
"MRS7",2018-08-13,31,4,0.1
"MRS7",2018-08-13,35,1,0.6
"MRS7",2018-08-13,35,2,0
"MRS7",2018-08-13,35,3,0
"MRS7",2018-08-13,35,4,0
"MRS7",2018-08-13,32,1,3.9
"MRS7",2018-08-13,32,2,3.1
"MRS7",2018-08-13,32,3,0
"MRS7",2018-08-13,32,4,0
"MRS7",2018-08-13,33,1,2.4
"MRS7",2018-08-13,33,2,0.7
"MRS7",2018-08-13,33,3,0.7
"MRS7",2018-08-13,33,4,2.5
"MRS7",2018-08-13,34,1,4.3
"MRS7",2018-08-13,34,2,2.3
"MRS7",2018-08-13,34,3,2.1
"MRS7",2018-08-13,34,4,5.1
"MRS7",2018-08-13,36,1,3.4
"MRS7",2018-08-13,36,2,0
"MRS7",2018-08-13,36,3,0.8
"MRS7",2018-08-13,36,4,0
"MRS13B",2018-08-13,58,1,8.2
"MRS13B",2018-08-13,58,2,6.3
"MRS13B",2018-08-13,58,3,5.9
"MRS13B",2018-08-13,58,4,1.3
"MRS13B",2018-08-13,57,1,6.8
"MRS13B",2018-08-13,57,2,4.1
"MRS13B",2018-08-13,57,3,8.4
"MRS13B",2018-08-13,57,4,5.5
"MRS13B",2018-08-13,55,1,5.2
"MRS13B",2018-08-13,55,2,7.7
"MRS13B",2018-08-13,55,3,9
"MRS13B",2018-08-13,55,4,6.2
"MRS13B",2018-08-13,56,1,5.5
"MRS13B",2018-08-13,56,2,7.4
"MRS13B",2018-08-13,56,3,7.5
"MRS13B",2018-08-13,56,4,7.4
"MRS13B",2018-08-13,59,1,0.7
"MRS13B",2018-08-13,59,2,0.6
"MRS13B",2018-08-13,59,3,8.4
"MRS13B",2018-08-13,59,4,7.7
"MRS13B",2018-08-13,60,1,5.7
"MRS13B",2018-08-13,60,2,6.5
"MRS13B",2018-08-13,60,3,9.5
"MRS13B",2018-08-13,60,4,6.9
"MRS11",2018-08-13,48,1,5
"MRS11",2018-08-13,48,2,0
"MRS11",2018-08-13,48,3,0
"MRS11",2018-08-13,48,4,7.7
"MRS11",2018-08-13,47,1,6.6
"MRS11",2018-08-13,47,2,5.3
"MRS11",2018-08-13,47,3,9.1
"MRS11",2018-08-13,47,4,3.8
"MRS11",2018-08-13,46,1,0
"MRS11",2018-08-13,46,2,0.1
"MRS11",2018-08-13,46,3,1.2
"MRS11",2018-08-13,46,4,4
"MRS11",2018-08-13,44,1,7
"MRS11",2018-08-13,44,2,4.7
"MRS11",2018-08-13,44,3,8.3
"MRS11",2018-08-13,44,4,2.1
"MRS11",2018-08-13,43,1,5.6
"MRS11",2018-08-13,43,2,8.4
"MRS11",2018-08-13,43,3,12.3
"MRS11",2018-08-13,43,4,4.9
"MRS11",2018-08-13,45,1,0.3
"MRS11",2018-08-13,45,2,1.9
"MRS11",2018-08-13,45,3,3.9
"MRS11",2018-08-13,45,4,9.1
"MRS4",2018-08-13,24,1,0.8
"MRS4",2018-08-13,24,2,4.4
"MRS4",2018-08-13,24,3,4.4
"MRS4",2018-08-13,24,4,5
"MRS4",2018-08-13,21,1,0
"MRS4",2018-08-13,21,2,2.4
"MRS4",2018-08-13,21,3,1.9
"MRS4",2018-08-13,21,4,1.9
"MRS4",2018-08-13,23,1,4.7
"MRS4",2018-08-13,23,2,1.9
"MRS4",2018-08-13,23,3,4.2
"MRS4",2018-08-13,23,4,8.7
"MRS4",2018-08-13,20,1,1
"MRS4",2018-08-13,20,2,0
"MRS4",2018-08-13,20,3,0
"MRS4",2018-08-13,20,4,1.4
"MRS4",2018-08-13,19,1,3.1
"MRS4",2018-08-13,19,2,0
"MRS4",2018-08-13,19,3,0
"MRS4",2018-08-13,19,4,0
"MRS4",2018-08-13,22,1,3.1
"MRS4",2018-08-13,22,2,2.2
"MRS4",2018-08-13,22,3,3.4
"MRS4",2018-08-13,22,4,8.8
"MRS12",2018-08-13,51,1,5
"MRS12",2018-08-13,51,2,2.6
"MRS12",2018-08-13,51,3,1.1
"MRS12",2018-08-13,51,4,3.1
"MRS12",2018-08-13,49,1,0
"MRS12",2018-08-13,49,2,0
"MRS12",2018-08-13,49,3,0
"MRS12",2018-08-13,49,4,2.5
"MRS12",2018-08-13,50,1,0
"MRS12",2018-08-13,50,2,1.2
"MRS12",2018-08-13,50,3,1.3
"MRS12",2018-08-13,50,4,3.3
"MRS12",2018-08-13,52,1,1.9
"MRS12",2018-08-13,52,2,2.4
"MRS12",2018-08-13,52,3,4.3
"MRS12",2018-08-13,52,4,2.6
"MRS12",2018-08-13,53,1,0
"MRS12",2018-08-13,53,2,1.1
"MRS12",2018-08-13,53,3,1.6
"MRS12",2018-08-13,53,4,2.1
"MRS12",2018-08-13,54,1,0
"MRS12",2018-08-13,54,2,0
"MRS12",2018-08-13,54,3,0
"MRS12",2018-08-13,54,4,4
"MRS5",2018-08-13,26,1,17.9
"MRS5",2018-08-13,26,2,58
"MRS5",2018-08-13,26,3,34.4
"MRS5",2018-08-13,26,4,14.7
"MRS5",2018-08-13,25,1,49.5
"MRS5",2018-08-13,25,2,32.8
"MRS5",2018-08-13,25,3,14.7
"MRS5",2018-08-13,25,4,23.4
"MRS5",2018-08-13,27,1,2.5
"MRS5",2018-08-13,27,2,3
"MRS5",2018-08-13,27,3,0
"MRS5",2018-08-13,27,4,0
"MRS5",2018-08-13,28,1,14.9
"MRS5",2018-08-13,28,2,9.3
"MRS5",2018-08-13,28,3,1.5
"MRS5",2018-08-13,28,4,3.8
"MRS5",2018-08-13,30,1,11
"MRS5",2018-08-13,30,2,20
"MRS5",2018-08-13,30,3,12.6
"MRS5",2018-08-13,30,4,16
"MRS5",2018-08-13,29,1,27.9
"MRS5",2018-08-13,29,2,10.6
"MRS5",2018-08-13,29,3,7.9
"MRS5",2018-08-13,29,4,16.9
"MRS8",2018-08-13,37,1,4.5
"MRS8",2018-08-13,37,2,2
"MRS8",2018-08-13,37,3,4.9
"MRS8",2018-08-13,37,4,1.7
"MRS8",2018-08-13,38,1,0
"MRS8",2018-08-13,38,2,0.6
"MRS8",2018-08-13,38,3,0
"MRS8",2018-08-13,38,4,0.9
"MRS8",2018-08-13,40,1,0
"MRS8",2018-08-13,40,2,0
"MRS8",2018-08-13,40,3,0
"MRS8",2018-08-13,40,4,0
"MRS8",2018-08-13,41,1,0
"MRS8",2018-08-13,41,2,0
"MRS8",2018-08-13,41,3,0
"MRS8",2018-08-13,41,4,1.7
"MRS8",2018-08-13,42,1,0
"MRS8",2018-08-13,42,2,3.4
"MRS8",2018-08-13,42,3,0
"MRS8",2018-08-13,42,4,5.4
"MRS8",2018-08-13,39,1,1.1
"MRS8",2018-08-13,39,2,0.8
"MRS8",2018-08-13,39,3,0
"MRS8",2018-08-13,39,4,0
"MRS13A",2018-08-27,67,1,4.7
"MRS13A",2018-08-27,67,2,5.3
"MRS13A",2018-08-27,67,3,0
"MRS13A",2018-08-27,67,4,0
"MRS13A",2018-08-27,68,1,0
"MRS13A",2018-08-27,68,2,6
"MRS13A",2018-08-27,68,3,0
"MRS13A",2018-08-27,68,4,0
"MRS13A",2018-08-27,69,1,0
"MRS13A",2018-08-27,69,2,6.8
"MRS13A",2018-08-27,69,3,0
"MRS13A",2018-08-27,69,4,0
"MRS13A",2018-08-27,70,1,4
"MRS13A",2018-08-27,70,2,2.3
"MRS13A",2018-08-27,70,3,0
"MRS13A",2018-08-27,70,4,0
"MRS13A",2018-08-27,71,1,0
"MRS13A",2018-08-27,71,2,1
"MRS13A",2018-08-27,71,3,0
"MRS13A",2018-08-27,71,4,0
"MRS13A",2018-08-27,72,1,7.3
"MRS13A",2018-08-27,72,2,19.6
"MRS13A",2018-08-27,72,3,5.3
"MRS13A",2018-08-27,72,4,6
"MRS13B",2018-08-27,55,1,18.6
"MRS13B",2018-08-27,55,2,3.9
"MRS13B",2018-08-27,55,3,20.9
"MRS13B",2018-08-27,55,4,11.6
"MRS13B",2018-08-27,56,1,8.4
"MRS13B",2018-08-27,56,2,11.7
"MRS13B",2018-08-27,56,3,1.3
"MRS13B",2018-08-27,56,4,NaN
"MRS13B",2018-08-27,57,1,7.6
"MRS13B",2018-08-27,57,2,8.3
"MRS13B",2018-08-27,57,3,2.1
"MRS13B",2018-08-27,57,4,0.8
"MRS13B",2018-08-27,58,1,13.7
"MRS13B",2018-08-27,58,2,0
"MRS13B",2018-08-27,58,3,5.6
"MRS13B",2018-08-27,58,4,NaN
"MRS13B",2018-08-27,59,1,17
"MRS13B",2018-08-27,59,2,9.3
"MRS13B",2018-08-27,59,3,2.6
"MRS13B",2018-08-27,59,4,NaN
"MRS13B",2018-08-27,60,1,12.7
"MRS13B",2018-08-27,60,2,12.5
"MRS13B",2018-08-27,60,3,NaN
"MRS13B",2018-08-27,60,4,NaN
"MRS8",2018-08-27,37,1,4.1
"MRS8",2018-08-27,37,2,0.1
"MRS8",2018-08-27,37,3,2.2
"MRS8",2018-08-27,37,4,4.8
"MRS8",2018-08-27,38,1,0.1
"MRS8",2018-08-27,38,2,0.1
"MRS8",2018-08-27,38,3,0.1
"MRS8",2018-08-27,38,4,0.1
"MRS8",2018-08-27,39,1,5.1
"MRS8",2018-08-27,39,2,0.9
"MRS8",2018-08-27,39,3,2.2
"MRS8",2018-08-27,39,4,0.9
"MRS8",2018-08-27,40,1,1.1
"MRS8",2018-08-27,40,2,0.6
"MRS8",2018-08-27,40,3,0.5
"MRS8",2018-08-27,40,4,2
"MRS8",2018-08-27,41,1,0.1
"MRS8",2018-08-27,41,2,12.2
"MRS8",2018-08-27,41,3,8.5
"MRS8",2018-08-27,41,4,0
"MRS8",2018-08-27,42,1,0.3
"MRS8",2018-08-27,42,2,4.1
"MRS8",2018-08-27,42,3,1.5
"MRS8",2018-08-27,42,4,5
"MRS4",2018-08-27,19,1,8.9
"MRS4",2018-08-27,19,2,7.6
"MRS4",2018-08-27,19,3,6.1
"MRS4",2018-08-27,19,4,3.1
"MRS4",2018-08-27,20,1,9.8
"MRS4",2018-08-27,20,2,0.9
"MRS4",2018-08-27,20,3,5.7
"MRS4",2018-08-27,20,4,5.8
"MRS4",2018-08-27,21,1,2.6
"MRS4",2018-08-27,21,2,0.7
"MRS4",2018-08-27,21,3,2.8
"MRS4",2018-08-27,21,4,6
"MRS4",2018-08-27,22,1,16.4
"MRS4",2018-08-27,22,2,14.7
"MRS4",2018-08-27,22,3,8.9
"MRS4",2018-08-27,22,4,8
"MRS4",2018-08-27,23,1,4.2
"MRS4",2018-08-27,23,2,0
"MRS4",2018-08-27,23,3,5.8
"MRS4",2018-08-27,23,4,7
"MRS4",2018-08-27,24,1,7.6
"MRS4",2018-08-27,24,2,4.8
"MRS4",2018-08-27,24,3,2.2
"MRS4",2018-08-27,24,4,6.6
"MRS7",2018-08-27,31,1,11.4
"MRS7",2018-08-27,31,2,7.9
"MRS7",2018-08-27,31,3,0.1
"MRS7",2018-08-27,31,4,4.7
"MRS7",2018-08-27,32,1,5.7
"MRS7",2018-08-27,32,2,4
"MRS7",2018-08-27,32,3,6.3
"MRS7",2018-08-27,32,4,6.1
"MRS7",2018-08-27,33,1,2.8
"MRS7",2018-08-27,33,2,6.5
"MRS7",2018-08-27,33,3,0
"MRS7",2018-08-27,33,4,9
"MRS7",2018-08-27,34,1,3.9
"MRS7",2018-08-27,34,2,7.1
"MRS7",2018-08-27,34,3,2.9
"MRS7",2018-08-27,34,4,2.6
"MRS7",2018-08-27,35,1,8.3
"MRS7",2018-08-27,35,2,2.1
"MRS7",2018-08-27,35,3,8.7
"MRS7",2018-08-27,35,4,0.1
"MRS7",2018-08-27,36,1,0.1
"MRS7",2018-08-27,36,2,1.5
"MRS7",2018-08-27,36,3,0
"MRS7",2018-08-27,36,4,4.3
"MRS12",2018-08-27,49,1,1.2
"MRS12",2018-08-27,49,2,0
"MRS12",2018-08-27,49,3,0
"MRS12",2018-08-27,49,4,0
"MRS12",2018-08-27,50,1,0
"MRS12",2018-08-27,50,2,2.3
"MRS12",2018-08-27,50,3,0.9
"MRS12",2018-08-27,50,4,0
"MRS12",2018-08-27,51,1,5.4
"MRS12",2018-08-27,51,2,5.5
"MRS12",2018-08-27,51,3,2
"MRS12",2018-08-27,51,4,7.5
"MRS12",2018-08-27,52,1,7
"MRS12",2018-08-27,52,2,10
"MRS12",2018-08-27,52,3,0
"MRS12",2018-08-27,52,4,4.1
"MRS12",2018-08-27,53,1,3.3
"MRS12",2018-08-27,53,2,4.7
"MRS12",2018-08-27,53,3,0.2
"MRS12",2018-08-27,53,4,0.1
"MRS12",2018-08-27,54,1,0
"MRS12",2018-08-27,54,2,0
"MRS12",2018-08-27,54,3,10.5
"MRS12",2018-08-27,54,4,0
"MRS14",2018-08-27,61,1,3.1
"MRS14",2018-08-27,61,2,1.4
"MRS14",2018-08-27,61,3,0
"MRS14",2018-08-27,61,4,5.4
"MRS14",2018-08-27,62,1,1.7
"MRS14",2018-08-27,62,2,5
"MRS14",2018-08-27,62,3,0.6
"MRS14",2018-08-27,62,4,5.6
"MRS14",2018-08-27,63,1,11.1
"MRS14",2018-08-27,63,2,14.9
"MRS14",2018-08-27,63,3,10.3
"MRS14",2018-08-27,63,4,14
"MRS14",2018-08-27,64,1,0.1
"MRS14",2018-08-27,64,2,7.2
"MRS14",2018-08-27,64,3,14.6
"MRS14",2018-08-27,64,4,5
"MRS14",2018-08-27,65,1,10.9
"MRS14",2018-08-27,65,2,0.8
"MRS14",2018-08-27,65,3,5.5
"MRS14",2018-08-27,65,4,17
"MRS14",2018-08-27,66,1,14
"MRS14",2018-08-27,66,2,9.4
"MRS14",2018-08-27,66,3,4.2
"MRS14",2018-08-27,66,4,8.9
"MRS11",2018-08-27,43,1,8.4
"MRS11",2018-08-27,43,2,4.2
"MRS11",2018-08-27,43,3,2.3
"MRS11",2018-08-27,43,4,4.5
"MRS11",2018-08-27,44,1,4.9
"MRS11",2018-08-27,44,2,5.3
"MRS11",2018-08-27,44,3,0
"MRS11",2018-08-27,44,4,11.3
"MRS11",2018-08-27,45,1,1.2
"MRS11",2018-08-27,45,2,3.6
"MRS11",2018-08-27,45,3,0
"MRS11",2018-08-27,45,4,2.8
"MRS11",2018-08-27,46,1,3
"MRS11",2018-08-27,46,2,0
"MRS11",2018-08-27,46,3,1
"MRS11",2018-08-27,46,4,0
"MRS11",2018-08-27,47,1,8.4
"MRS11",2018-08-27,47,2,13.1
"MRS11",2018-08-27,47,3,6.6
"MRS11",2018-08-27,47,4,3.9
"MRS11",2018-08-27,48,1,0
"MRS11",2018-08-27,48,2,7.1
"MRS11",2018-08-27,48,3,6.3
"MRS11",2018-08-27,48,4,0
"MRS5",2018-08-27,25,1,15.3
"MRS5",2018-08-27,25,2,22.1
"MRS5",2018-08-27,25,3,10.9
"MRS5",2018-08-27,25,4,16.7
"MRS5",2018-08-27,26,1,16.8
"MRS5",2018-08-27,26,2,16.9
"MRS5",2018-08-27,26,3,47.1
"MRS5",2018-08-27,26,4,61.2
"MRS5",2018-08-27,27,1,3.9
"MRS5",2018-08-27,27,2,4.5
"MRS5",2018-08-27,27,3,5
"MRS5",2018-08-27,27,4,NaN
"MRS5",2018-08-27,28,1,3.5
